serial,start_sample,end_sample
32913912,24317213,24317444
32913912,24318723,24318954
32913914,24320233,24320464
32913816,24321742,24321973
32913916,24323251,24323482
32913804,24324760,24324991
32913806,24326270,24326501
32913792,24327780,24328011
32913920,24329289,24329520
32913920,24330799,24331030
32913922,24332308,24332539
32913920,24333817,24334048
32913924,24335326,24335557
32913924,24336835,24337066
32913926,24338345,24338576
32913920,24339855,24340086
32913928,24341365,24341596
32913928,24342874,24343105
32913930,24344384,24344615
32913928,24345893,24346124
32913932,24347403,24347634
32913932,24348912,24349143
32913934,24350421,24350652
32913920,24351931,24352162
32913936,24353441,24353672
32913936,24354951,24355182
32913938,24356460,24356691
32913936,24357969,24358200
32913940,24359479,24359710
32913940,24360988,24361219
32913942,24362498,24362729
32913936,24364007,24364238
32913944,24365517,24365748
32913944,24367027,24367258
32913944,24368535,24368766
32913936,24370045,24370276
32913948,24371555,24371786
32913932,24373064,24373295
32913934,24374573,24374804
32913920,24376083,24376314
32913952,24377592,24377823
32913952,24379102,24379333
32913954,24380612,24380843
32913952,24382121,24382352
32913956,24383631,24383862
32913956,24385140,24385371
32913958,24386649,24386880
32913952,24388159,24388390
32913960,24389668,24389899
32913960,24391178,24391409
32913962,24392688,24392919
32913960,24394197,24394428
32913964,24395707,24395938
32913964,24397217,24397448
32913966,24398726,24398957
32913952,24400236,24400467
32913968,24401745,24401976
32913968,24403255,24403486
32913970,24404764,24404995
32913968,24406274,24406505
32913972,24407783,24408014
32913972,24409293,24409524
32913974,24410802,24411033
32913968,24412312,24412543
32913976,24413821,24414052
32913976,24415331,24415562
32913978,24416841,24417072
32913944,24418350,24418581
32913980,24419859,24420090
32913932,24421368,24421599
32913934,24422877,24423108
32913920,24424387,24424618
32913984,24425896,24426127
32913984,24427405,24427636
32913986,24428914,24429145
32913984,24430424,24430655
32913988,24431933,24432164
32913988,24433443,24433674
32913990,24434952,24435183
32913984,24436461,24436692
32913992,24437971,24438202
32913992,24439481,24439712
32913994,24440991,24441222
32913992,24442500,24442731
32913996,24444010,24444241
32913984,24445520,24445751
32913998,24447029,24447260
32913984,24448538,24448769
32914000,24450048,24450279
32914000,24451557,24451788
32914002,24453067,24453298
32914000,24454577,24454808
32914004,24456086,24456317
32914004,24457596,24457827
32914006,24459105,24459336
32914000,24460614,24460845
32914008,24462124,24462355
32914008,24463634,24463865
32914010,24465143,24465374
32914000,24466653,24466884
32914012,24468162,24468393
32913996,24469672,24469903
32913998,24471181,24471412
32913920,24472690,24472921
32914016,24474200,24474431
32914016,24475709,24475940
32914018,24477218,24477449
32914016,24478728,24478959
32914020,24480238,24480469
32914020,24481747,24481978
32914022,24483257,24483488
32914016,24484766,24484997
32914024,24486276,24486507
32914024,24487785,24488016
32914026,24489295,24489526
32914024,24490804,24491035
32914028,24492314,24492545
32914028,24493823,24494054
32914030,24495333,24495564
32914016,24496842,24497073
32914032,24498352,24498583
32914032,24499862,24500093
32914034,24501371,24501602
32914032,24502881,24503112
32914036,24504390,24504621
32914036,24505900,24506131
32914038,24507410,24507641
32913968,24508919,24509150
32914040,24510428,24510659
26209681408,24511835,24512066
268435455,24512935,24513166
32914100,24514035,24514266
32914102,24515544,24515775
32914096,24517053,24517284
32914104,24518563,24518794
32914104,24520072,24520303
32914106,24521582,24521813
32914096,24523092,24523323
32914108,24524601,24524832
32914064,24526111,24526342
32914062,24527621,24527852
32914048,24529130,24529361
32914112,24530640,24530871
32914112,24532149,24532380
32914114,24533658,24533889
32914112,24535168,24535399
32914116,24536678,24536909
32914116,24538187,24538418
32914118,24539696,24539927
32914112,24541205,24541436
32914120,24542715,24542946
32914120,24544224,24544455
32914122,24545733,24545964
32914112,24547243,24547474
32914124,24548753,24548984
32914124,24550262,24550493
32914126,24551772,24552003
32914112,24553281,24553512
32914128,24554790,24555021
32914128,24556299,24556530
32914130,24557808,24558039
32914128,24559317,24559548
32914132,24560825,24561056
32914132,24562335,24562566
32914134,24563844,24564075
32914128,24565354,24565585
32914136,24566863,24567094
32914136,24568373,24568604
32914138,24569882,24570113
32914128,24571392,24571623
32914140,24572901,24573132
32914124,24574411,24574642
32914126,24575921,24576152
32914048,24577430,24577661
32914144,24578939,24579170
32914144,24580449,24580680
32914146,24581958,24582189
32914144,24583468,24583699
32914148,24584976,24585207
32914148,24586486,24586717
32914148,24587994,24588225
32914144,24589504,24589735
32914152,24591014,24591245
32914152,24592523,24592754
32914154,24594033,24594264
32914152,24595542,24595773
32914156,24597052,24597283
32914156,24598561,24598792
32914158,24600071,24600302
32914080,24601580,24601811
32914160,24603090,24603321
32914160,24604598,24604829
32914162,24606108,24606339
32914160,24607618,24607849
32914164,24609127,24609358
32914164,24610636,24610867
32914166,24612146,24612377
32914064,24613655,24613886
32914168,24615165,24615396
32914168,24616674,24616905
32914170,24618183,24618414
32914072,24619692,24619923
32914172,24621201,24621432
32914076,24622711,24622942
32914062,24624220,24624451
32914048,24625730,24625961
32914176,24627239,24627470
32914176,24628748,24628979
32914178,24630258,24630489
32914176,24631768,24631999
32914180,24633277,24633508
32914180,24634787,24635018
32914182,24636296,24636527
32914176,24637805,24638036
32914184,24639315,24639546
32914184,24640824,24641055
32914186,24642334,24642565
32914184,24643843,24644074
32914188,24645353,24645584
32914188,24646862,24647093
32914190,24648372,24648603
32914176,24649881,24650112
32914192,24651390,24651621
32914192,24652899,24653130
32914194,24654409,24654640
32914192,24655919,24656150
32914196,24657428,24657659
32914196,24658938,24659169
32914198,24660447,24660678
32914192,24661957,24662188
32914200,24663466,24663697
32914200,24664976,24665207
32914202,24666486,24666717
32914192,24667996,24668227
32914204,24669505,24669736
32914188,24671014,24671245
32914190,24672523,24672754
32914176,24674032,24674263
32914208,24675542,24675773
32914208,24677051,24677282
32914210,24678561,24678792
32914208,24680071,24680302
32914212,24681580,24681811
32914212,24683090,24683321
32914214,24684600,24684831
32914208,24686109,24686340
32914216,24687619,24687850
32914216,24689128,24689359
32914218,24690637,24690868
32914208,24692147,24692378
32914220,24693657,24693888
32914220,24695165,24695396
32914214,24696675,24696906
32914208,24698184,24698415
32914224,24699694,24699925
32914224,24701204,24701435
32914226,24702713,24702944
32914224,24704223,24704454
32914228,24705732,24705963
32914228,24707241,24707472
32914230,24708751,24708982
32914224,24710261,24710492
32914232,24711770,24712001
32914232,24713280,24713511
32914234,24714789,24715020
32914200,24716299,24716530
32914236,24717808,24718039
32914204,24719318,24719549
32914182,24720827,24721058
32914176,24722337,24722568
32914240,24723845,24724076
32914240,24725354,24725585
32914242,24726864,24727095
32914240,24728374,24728605
32914244,24729883,24730114
32914244,24731393,24731624
32914246,24732902,24733133
32914240,24734412,24734643
32914248,24735921,24736152
32914248,24737431,24737662
32914250,24738940,24739171
32914248,24740450,24740681
32914252,24741960,24742191
32914252,24743469,24743700
32914254,24744979,24745210
32914240,24746488,24746719
32914256,24747998,24748229
32914256,24749508,24749739
32914258,24751017,24751248
32914256,24752526,24752757
32914260,24754036,24754267
32914260,24755545,24755776
32914262,24757055,24757286
32914256,24758565,24758796
32914264,24760074,24760305
32914264,24761584,24761815
32914266,24763093,24763324
32914248,24764602,24764833
32914268,24766112,24766343
32914252,24767622,24767853
32914246,24769131,24769362
32914240,24770641,24770872
32914272,24772151,24772382
32914272,24773661,24773892
32914274,24775170,24775401
32914272,24776679,24776910
32914276,24778189,24778420
32914276,24779698,24779929
32914278,24781208,24781439
32914272,24782717,24782948
32914280,24784227,24784458
32914280,24785737,24785968
32914282,24787246,24787477
32914280,24788755,24788986
32914284,24790265,24790496
32914284,24791774,24792005
32914286,24793284,24793515
32914208,24794792,24795023
32914288,24796302,24796533
32914288,24797812,24798043
32914290,24799322,24799553
32914288,24800831,24801062
32914292,24802341,24802572
32914292,24803850,24804081
32914294,24805359,24805590
32914224,24806869,24807100
32914296,24808379,24808610
32914296,24809888,24810119
32914298,24811397,24811628
32914200,24812906,24813137
32914300,24814415,24814646
32914188,24815924,24816155
32914190,24817434,24817665
32914176,24818944,24819175
32914304,24820453,24820684
32914304,24821962,24822193
32914306,24823472,24823703
32914304,24824981,24825212
32914308,24826491,24826722
32914308,24827999,24828230
32914310,24829509,24829740
32914304,24831019,24831250
32914312,24832527,24832758
32914312,24834037,24834268
32914314,24835547,24835778
32914312,24837056,24837287
32914316,24838565,24838796
32914316,24840075,24840306
32914318,24841584,24841815
32914304,24843094,24843325
32914320,24844603,24844834
32914320,24846113,24846344
32914322,24847623,24847854
32914320,24849132,24849363
32914324,24850641,24850872
32914324,24852151,24852382
32914326,24853660,24853891
32914320,24855170,24855401
32914328,24856680,24856911
32914328,24858189,24858420
32914330,24859699,24859930
32914320,24861209,24861440
32914332,24862718,24862949
32914332,24864227,24864458
32914318,24865736,24865967
32914304,24867245,24867476
32914336,24868755,24868986
32914336,24870265,24870496
32914338,24871774,24872005
32914336,24873284,24873515
32914340,24874793,24875024
32914340,24876303,24876534
32914342,24877812,24878043
32914336,24879321,24879552
32914344,24880831,24881062
32914344,24882341,24882572
32914346,24883850,24884081
32914344,24885360,24885591
32914348,24886869,24887100
32914348,24888379,24888610
32914350,24889889,24890120
32914336,24891398,24891629
32914352,24892908,24893139
32914352,24894417,24894648
32914354,24895927,24896158
32914352,24897437,24897668
32914356,24898946,24899177
32914356,24900455,24900686
32914358,24901964,24902195
32914320,24903473,24903704
32914360,24904983,24905214
32914360,24906493,24906724
32914362,24908002,24908233
32914312,24909512,24909743
32914364,24911021,24911252
32914316,24912531,24912762
32914310,24914041,24914272
32914304,24915550,24915781
32914368,24917059,24917290
32914368,24918569,24918800
32914370,24920078,24920309
32914368,24921588,24921819
32914372,24923098,24923329
32914372,24924607,24924838
32914374,24926117,24926348
32914368,24927626,24927857
32914376,24929135,24929366
32914376,24930645,24930876
32914378,24932155,24932386
32914376,24933664,24933895
32914380,24935174,24935405
32914380,24936684,24936915
32914370,24938194,24938425
32914368,24939703,24939934
32914384,24941212,24941443
32914384,24942722,24942953
32914386,24944231,24944462
32914384,24945741,24945972
32914388,24947251,24947482
32914388,24948760,24948991
32914390,24950270,24950501
32914384,24951780,24952011
32914392,24953289,24953520
32914392,24954799,24955030
32914394,24956308,24956539
32914376,24957817,24958048
32914396,24959327,24959558
32914380,24960837,24961068
32914374,24962346,24962577
32914304,24963856,24964087
32914400,24965364,24965595
32914400,24966874,24967105
32914402,24968384,24968615
32914400,24969893,24970124
32914404,24971403,24971634
32914404,24972912,24973143
32914406,24974421,24974652
32914400,24975931,24976162
32914408,24977441,24977672
32914408,24978950,24979181
32914410,24980460,24980691
32914408,24981969,24982200
32914412,24983479,24983710
32914412,24984988,24985219
32914414,24986498,24986729
32914336,24988007,24988238
32914416,24989517,24989748
32914416,24991027,24991258
32914418,24992536,24992767
32914416,24994046,24994277
32914420,24995556,24995787
32914420,24997065,24997296
32914422,24998574,24998805
32914320,25000084,25000315
32914424,25001593,25001824
32914424,25003102,25003333
32914426,25004611,25004842
32914312,25006120,25006351
32914428,25007629,25007860
32914316,25009138,25009369
32914310,25010647,25010878
32914304,25012156,25012387
32914432,25013666,25013897
32914432,25015175,25015406
32914434,25016685,25016916
32914432,25018194,25018425
32914436,25019703,25019934
32914436,25021212,25021443
32914438,25022721,25022952
32914432,25024230,25024461
32914440,25025739,25025970
32914440,25027248,25027479
32914442,25028757,25028988
32914440,25030267,25030498
32914444,25031776,25032007
32914444,25033286,25033517
32914446,25034795,25035026
32914432,25036305,25036536
32914448,25037814,25038045
32914448,25039324,25039555
32914448,25040832,25041063
32914448,25042341,25042572
32914452,25043851,25044082
32914452,25045360,25045591
32914454,25046869,25047100
32914448,25048378,25048609
32914456,25049888,25050119
32914456,25051398,25051629
32914458,25052907,25053138
32914456,25054416,25054647
32914460,25055925,25056156
32914444,25057434,25057665
32914446,25058944,25059175
32914432,25060453,25060684
32914464,25061963,25062194
32914464,25063472,25063703
32914466,25064981,25065212
32914464,25066491,25066722
32914468,25068000,25068231
32914468,25069510,25069741
32914470,25071020,25071251
32914464,25072529,25072760
32914472,25074039,25074270
32914472,25075548,25075779
32914474,25077057,25077288
32914464,25078567,25078798
32914476,25080076,25080307
32914476,25081585,25081816
32914478,25083095,25083326
32914432,25084605,25084836
32914480,25086114,25086345
32914540,25088130,25088361
32914540,25089640,25089871
32914542,25091149,25091380
32914528,25092658,25092889
32914544,25094167,25094398
32914544,25095676,25095907
32914546,25097185,25097416
32914544,25098694,25098925
32914548,25100203,25100434
32914548,25101713,25101944
32914550,25103222,25103453
32914448,25104731,25104962
32914552,25106241,25106472
32914552,25107751,25107982
32914554,25109260,25109491
32914440,25110769,25111000
32914556,25112278,25112509
32914460,25113788,25114019
32914446,25115298,25115529
32914432,25116807,25117038
32914560,25118317,25118548
32914560,25119826,25120057
32914562,25121336,25121567
32914560,25122845,25123076
32914564,25124355,25124586
32914564,25125864,25126095
32914566,25127374,25127605
32914560,25128883,25129114
32914568,25130392,25130623
32914568,25131901,25132132
32914570,25133411,25133642
32914568,25134920,25135151
32914572,25136430,25136661
32914572,25137939,25138170
32914574,25139449,25139680
32914560,25140958,25141189
32914576,25142467,25142698
32914576,25143976,25144207
32914578,25145485,25145716
32914576,25146994,25147225
32914580,25148504,25148735
32914580,25150013,25150244
32914582,25151523,25151754
32914576,25153032,25153263
32914584,25154541,25154772
32914584,25156051,25156282
32914586,25157561,25157792
32914584,25159070,25159301
32914588,25160580,25160811
32914572,25162089,25162320
32914574,25163598,25163829
32914560,25165108,25165339
32914592,25166617,25166848
32914592,25168127,25168358
32914594,25169636,25169867
32914592,25171145,25171376
32914596,25172654,25172885
32914596,25174164,25174395
32914596,25175672,25175903
32914592,25177182,25177413
32914600,25178691,25178922
32914600,25180201,25180432
32914602,25181711,25181942
32914600,25183220,25183451
32914604,25184730,25184961
32914604,25186239,25186470
32914598,25187748,25187979
32914592,25189258,25189489
32914608,25190768,25190999
32914608,25192277,25192508
32914610,25193787,25194018
32914608,25195297,25195528
32914612,25196807,25197038
32914612,25198316,25198547
32914614,25199825,25200056
32914608,25201335,25201566
32914616,25202844,25203075
32914616,25204354,25204585
32914616,25205862,25206093
32914576,25207372,25207603
32914620,25208880,25209111
32914572,25210390,25210621
32914574,25211899,25212130
32914560,25213409,25213640
32914624,25214918,25215149
32914624,25216427,25216658
32914626,25217937,25218168
32914624,25219447,25219678
32914628,25220956,25221187
32914628,25222466,25222697
32914630,25223975,25224206
32914624,25225485,25225716
32914632,25226994,25227225
32914632,25228504,25228735
32914634,25230014,25230245
32914632,25231523,25231754
32914636,25233032,25233263
32914636,25234541,25234772
32914638,25236050,25236281
32914624,25237560,25237791
32914640,25239070,25239301
32914640,25240579,25240810
32914642,25242089,25242320
32914640,25243598,25243829
32914644,25245108,25245339
32914644,25246618,25246849
32914646,25248127,25248358
32914640,25249636,25249867
32914648,25251146,25251377
32914648,25252655,25252886
32914648,25254166,25254397
32914632,25255674,25255905
32914652,25257183,25257414
32914636,25258693,25258924
32914630,25260202,25260433
32914560,25261712,25261943
32914656,25263222,25263453
32914656,25264731,25264962
32914658,25266240,25266471
32914656,25267750,25267981
32914660,25269259,25269490
32914660,25270768,25270999
32914662,25272277,25272508
32914656,25273787,25274018
32914664,25275297,25275528
32914664,25276806,25277037
32914666,25278315,25278546
32914656,25279825,25280056
32914668,25281334,25281565
32914668,25282844,25283075
32914658,25284353,25284584
32914592,25285862,25286093
32914672,25287372,25287603
32914672,25288881,25289112
32914674,25290390,25290621
32914672,25291900,25292131
32914676,25293409,25293640
32914676,25294919,25295150
32914678,25296429,25296660
32914608,25297938,25298169
32914680,25299448,25299679
32914680,25300957,25301188
32914682,25302466,25302697
32914568,25303976,25304207
32914684,25305486,25305717
32914588,25306995,25307226
32914574,25308505,25308736
32914560,25310014,25310245
32914688,25311523,25311754
32914688,25313033,25313264
32914690,25314543,25314774
32914688,25316052,25316283
32914692,25317562,25317793
32914692,25319071,25319302
32914694,25320581,25320812
32914688,25322090,25322321
32914696,25323600,25323831
32914696,25325109,25325340
32914698,25326619,25326850
32914688,25328129,25328360
32914700,25329638,25329869
32914700,25331148,25331379
32914702,25332658,25332889
32914688,25334167,25334398
32914704,25335676,25335907
32914704,25337186,25337417
32914706,25338695,25338926
32914704,25340205,25340436
32914708,25341714,25341945
32914708,25343223,25343454
32914710,25344733,25344964
32914704,25346243,25346474
32914712,25347752,25347983
32914712,25349262,25349493
32914714,25350771,25351002
32914696,25352280,25352511
32914716,25353790,25354021
32914700,25355300,25355531
32914694,25356809,25357040
32914688,25358319,25358550
32914720,25359829,25360060
32914720,25361338,25361569
32914722,25362848,25363079
32914720,25364357,25364588
32914724,25365867,25366098
32914724,25367376,25367607
32914726,25368886,25369117
32914720,25370394,25370625
32914728,25371904,25372135
32914728,25373414,25373645
32914730,25374923,25375154
32914720,25376433,25376664
32914732,25377943,25378174
32914732,25379452,25379683
32914734,25380961,25381192
32914688,25382471,25382702
32914736,25383980,25384211
32914736,25385490,25385721
32914738,25386999,25387230
32914736,25388508,25388739
32914740,25390018,25390249
32914740,25391527,25391758
32914742,25393037,25393268
32914736,25394547,25394778
32914744,25396056,25396287
32914744,25397565,25397796
32914746,25399075,25399306
32914696,25400584,25400815
32914748,25402094,25402325
32914716,25403604,25403835
32914702,25405113,25405344
32914688,25406623,25406854
32914752,25408132,25408363
32914752,25409641,25409872
32914754,25411151,25411382
32914752,25412661,25412892
32914756,25414169,25414400
32914756,25415679,25415910
32914758,25417188,25417419
32914752,25418698,25418929
32914760,25420208,25420439
32914760,25421717,25421948
32914762,25423227,25423458
32914760,25424736,25424967
32914764,25426245,25426476
32914764,25427755,25427986
32914766,25429265,25429496
32914752,25430773,25431004
32914768,25432283,25432514
32914768,25433793,25434024
32914770,25435302,25435533
32914768,25436812,25437043
32914772,25438321,25438552
32914772,25439831,25440062
32914774,25441340,25441571
32914768,25442849,25443080
32914776,25444359,25444590
32914776,25445869,25446100
32914776,25447377,25447608
32914760,25448886,25449117
32914780,25450395,25450626
32914764,25451905,25452136
32914766,25453415,25453646
32914688,25454924,25455155
32914784,25456434,25456665
32914784,25457943,25458174
32914786,25459452,25459683
32914784,25460962,25461193
32914788,25462472,25462703
32914788,25463981,25464212
32914790,25465491,25465722
32914784,25467000,25467231
32914792,25468510,25468741
32914792,25470019,25470250
32914794,25471529,25471760
32914792,25473038,25473269
32914796,25474548,25474779
32914796,25476058,25476289
32914790,25477567,25477798
32914720,25479077,25479308
32914800,25480587,25480818
32914800,25482096,25482327
32914802,25483605,25483836
32914800,25485115,25485346
32914804,25486624,25486855
32914804,25488134,25488365
32914806,25489644,25489875
32914736,25491153,25491384
32914808,25492663,25492894
32914808,25494172,25494403
32914810,25495681,25495912
32914704,25497191,25497422
32914812,25498701,25498932
32914700,25500210,25500441
32914702,25501720,25501951
32914688,25503229,25503460
32914816,25504738,25504969
32914816,25506247,25506478
32914818,25507756,25507987
32914816,25509266,25509497
32914820,25510775,25511006
32914820,25512284,25512515
32914822,25513794,25514025
32914816,25515303,25515534
32914824,25516813,25517044
32914824,25518323,25518554
32914826,25519832,25520063
32914824,25521341,25521572
32914828,25522851,25523082
32914828,25524360,25524591
32914830,25525870,25526101
32914816,25527379,25527610
32914832,25528888,25529119
32914832,25530398,25530629
32914834,25531908,25532139
32914832,25533417,25533648
32914836,25534927,25535158
32914836,25536436,25536667
32914838,25537947,25538178
32914832,25539456,25539687
32914840,25540965,25541196
32914840,25542475,25542706
32914842,25543984,25544215
32914832,25545494,25545725
32914844,25547003,25547234
32914828,25548513,25548744
32914830,25550023,25550254
32914816,25551533,25551764
32914848,25553042,25553273
32914848,25554552,25554783
32914850,25556061,25556292
32914848,25557570,25557801
32914852,25559080,25559311
32914852,25560590,25560821
32914854,25562099,25562330
32914848,25563608,25563839
32914856,25565117,25565348
32914856,25566626,25566857
32914858,25568135,25568366
32914856,25569645,25569876
32914860,25571155,25571386
32914860,25572664,25572895
32914862,25574173,25574404
32914848,25575683,25575914
32914864,25577192,25577423
32914864,25578702,25578933
32914866,25580212,25580443
32914864,25581721,25581952
32914868,25583231,25583462
32914868,25584740,25584971
32914870,25586249,25586480
32914832,25587759,25587990
32914872,25589269,25589500
32914872,25590778,25591009
32914874,25592288,25592519
32914840,25593797,25594028
32914876,25595307,25595538
32914828,25596816,25597047
32914830,25598325,25598556
32914816,25599835,25600066
32914880,25601344,25601575
32914880,25602853,25603084
32914882,25604363,25604594
32914880,25605873,25606104
32914884,25607382,25607613
32914884,25608891,25609122
32914886,25610400,25610631
32914880,25611910,25612141
32914888,25613419,25613650
32914888,25614928,25615159
32914890,25616438,25616669
32914888,25617947,25618178
32914892,25619456,25619687
32914892,25620966,25621197
32914894,25622476,25622707
32914880,25623985,25624216
32914896,25625494,25625725
32914896,25627003,25627234
32914898,25628513,25628744
32914896,25630022,25630253
32914900,25631531,25631762
32914900,25633041,25633272
32914902,25634551,25634782
32914896,25636060,25636291
32914904,25637570,25637801
32914904,25639079,25639310
32914906,25640589,25640820
32914896,25642099,25642330
32914908,25643608,25643839
32914892,25645118,25645349
32914886,25646627,25646858
32914816,25648137,25648368
32914912,25649646,25649877
32914912,25651156,25651387
32914914,25652665,25652896
32914912,25654175,25654406
32914916,25655684,25655915
32914916,25657194,25657425
32914918,25658703,25658934
32914978,25660727,25660958
32914976,25662237,25662468
32914980,25663746,25663977
32914980,25665256,25665487
32914982,25666765,25666996
32914976,25668275,25668506
32914984,25669784,25670015
32914984,25671294,25671525
32914986,25672803,25673034
32914984,25674312,25674543
32914988,25675820,25676051
32914988,25677330,25677561
32914990,25678839,25679070
32914976,25680349,25680580
32914992,25681858,25682089
32914992,25683367,25683598
32914994,25684876,25685107
32914992,25686385,25686616
32914996,25687895,25688126
32914996,25689405,25689636
32914998,25690914,25691145
32914976,25692424,25692655
32915000,25693933,25694164
32915000,25695442,25695673
32915002,25696952,25697183
32914960,25698462,25698693
32915004,25699971,25700202
32914972,25701481,25701712
32914958,25702990,25703221
32914944,25704500,25704731
32915008,25706009,25706240
32915008,25707519,25707750
32915010,25709028,25709259
32915008,25710538,25710769
32915012,25712047,25712278
32915012,25713557,25713788
32915014,25715066,25715297
32915008,25716576,25716807
32915016,25718086,25718317
32915016,25719595,25719826
32915018,25721105,25721336
32915008,25722615,25722846
32915020,25724124,25724355
32915020,25725634,25725865
32915022,25727143,25727374
32915008,25728653,25728884
32915024,25730163,25730394
32915024,25731672,25731903
32915026,25733181,25733412
32915024,25734690,25734921
32915028,25736199,25736430
32915028,25737709,25737940
32915030,25739219,25739450
32915024,25740728,25740959
32915032,25742238,25742469
32915032,25743747,25743978
32915034,25745257,25745488
32915016,25746766,25746997
32915036,25748275,25748506
32915020,25749784,25750015
32915022,25751294,25751525
32914944,25752803,25753034
32915040,25754313,25754544
32915040,25755822,25756053
32915042,25757331,25757562
32915040,25758841,25759072
32915044,25760351,25760582
32915044,25761860,25762091
32915046,25763370,25763601
32915040,25764879,25765110
32915048,25766389,25766620
32915048,25767898,25768129
32915050,25769408,25769639
32915048,25770917,25771148
32915052,25772427,25772658
32915052,25773937,25774168
32915054,25775446,25775677
32914976,25776956,25777187
32915056,25778466,25778697
32915056,25779975,25780206
32915058,25781484,25781715
32915056,25782994,25783225
32915060,25784503,25784734
32915060,25786013,25786244
32915062,25787523,25787754
32914992,25789032,25789263
32915064,25790541,25790772
32915064,25792049,25792280
32915066,25793559,25793790
32914944,25795069,25795300
32915068,25796578,25796809
32914956,25798087,25798318
32914958,25799597,25799828
32914944,25801106,25801337
32915072,25802616,25802847
32915072,25804126,25804357
32915074,25805635,25805866
32915072,25807145,25807376
32915076,25808655,25808886
32915076,25810164,25810395
32915078,25811674,25811905
32915072,25813183,25813414
32915080,25814692,25814923
32915080,25816202,25816433
32915082,25817712,25817943
32915080,25819220,25819451
32915084,25820729,25820960
32915084,25822238,25822469
32915086,25823748,25823979
32915072,25825258,25825489
32915088,25826767,25826998
32915088,25828277,25828508
32915090,25829786,25830017
32915088,25831295,25831526
32915092,25832805,25833036
32915092,25834315,25834546
32915088,25835823,25836054
32915088,25837333,25837564
32915096,25838842,25839073
32915096,25840352,25840583
32915098,25841862,25842093
32915096,25843371,25843602
32915100,25844881,25845112
32915084,25846390,25846621
32915086,25847899,25848130
32915072,25849409,25849640
32915104,25850919,25851150
32915104,25852427,25852658
32915106,25853937,25854168
32915104,25855446,25855677
32915108,25856956,25857187
32915108,25858466,25858697
32915110,25859975,25860206
32915104,25861485,25861716
32915112,25862994,25863225
32915112,25864503,25864734
32915114,25866013,25866244
32915112,25867522,25867753
32915116,25869032,25869263
32915116,25870541,25870772
32915118,25872051,25872282
32915104,25873560,25873791
32915120,25875070,25875301
32915120,25876579,25876810
32915122,25878089,25878320
32915120,25879598,25879829
32915124,25881108,25881339
32915124,25882618,25882849
32915126,25884127,25884358
32915088,25885637,25885868
32915128,25887146,25887377
32915128,25888656,25888887
32915130,25890166,25890397
32915096,25891675,25891906
32915132,25893184,25893415
32915084,25894694,25894925
32915086,25896203,25896434
32915072,25897713,25897944
32915136,25899223,25899454
32915136,25900732,25900963
32915138,25902242,25902473
32915136,25903751,25903982
32915140,25905260,25905491
32915140,25906770,25907001
32915142,25908280,25908511
32915136,25909790,25910021
32915144,25911299,25911530
32915144,25912809,25913040
32915146,25914319,25914550
32915144,25915828,25916059
32915148,25917337,25917568
32915148,25918847,25919078
32915142,25920356,25920587
32915136,25921866,25922097
32915152,25923376,25923607
32915152,25924885,25925116
32915154,25926395,25926626
32915152,25927904,25928135
32915156,25929413,25929644
32915156,25930923,25931154
32915158,25932433,25932664
32915152,25933942,25934173
32915160,25935452,25935683
32915160,25936961,25937192
32915162,25938471,25938702
32915152,25939981,25940212
32915164,25941490,25941721
32915148,25943000,25943231
32915150,25944509,25944740
32915072,25946019,25946250
32915168,25947528,25947759
32915168,25949038,25949269
32915170,25950548,25950779
32915168,25952057,25952288
32915172,25953567,25953798
32915172,25955077,25955308
32915168,25956585,25956816
32915168,25958094,25958325
32915176,25959604,25959835
32915176,25961113,25961344
32915178,25962623,25962854
32915176,25964131,25964362
32915180,25965641,25965872
32915168,25967151,25967382
32915170,25968660,25968891
32915072,25970170,25970401
32915184,25971680,25971911
32915184,25973189,25973420
32915186,25974698,25974929
32915184,25976208,25976439
32915188,25977717,25977948
32915188,25979227,25979458
32915190,25980737,25980968
32915120,25982246,25982477
32915192,25983756,25983987
32915192,25985266,25985497
32915194,25986775,25987006
32915096,25988285,25988516
32915196,25989794,25990025
32915084,25991303,25991534
32915078,25992813,25993044
32915072,25994323,25994554
32915200,25995832,25996063
32915200,25997341,25997572
32915202,25998851,25999082
32915200,26000360,26000591
32915204,26001870,26002101
32915204,26003379,26003610
32915206,26004889,26005120
32915200,26006398,26006629
32915208,26007908,26008139
32915208,26009417,26009648
32915210,26010927,26011158
32915200,26012437,26012668
32915212,26013946,26014177
32915212,26015455,26015686
32915214,26016965,26017196
32915200,26018474,26018705
32915216,26019984,26020215
32915216,26021494,26021725
32915218,26023003,26023234
32915216,26024513,26024744
32915220,26026023,26026254
32915220,26027532,26027763
32915222,26029042,26029273
32915216,26030551,26030782
32915224,26032060,26032291
32915224,26033570,26033801
32915226,26035080,26035311
32915224,26036589,26036820
32915228,26038099,26038330
32915212,26039608,26039839
32915200,26041119,26041350
32915200,26042628,26042859
32915232,26044137,26044368
32915232,26045647,26045878
32915234,26047156,26047387
32915232,26048666,26048897
32915236,26050175,26050406
32915236,26051685,26051916
32915238,26053195,26053426
32915232,26054705,26054936
32915240,26056214,26056445
32915240,26057724,26057955
32915242,26059233,26059464
32915240,26060742,26060973
32915244,26062252,26062483
32915244,26063762,26063993
32915246,26065271,26065502
32915200,26066781,26067012
32915248,26068290,26068521
32915248,26069800,26070031
32915250,26071309,26071540
32915248,26072819,26073050
32915252,26074328,26074559
